派案單號,案件序號,案件來源,專案名稱,業者名稱,業者主業別,業者次業別,行政區,地址,地址備註,稽查日期,表單名稱,稽查結果代碼,稽查結果,FORM_LOG_ID,最後更新日期,CR_DATETIME,UP_DATETIME
A106101600355,1,民眾檢舉,,吉野烤肉飯,餐飲業,一般餐廳,新莊區,化成路346號,,20171018,食品現場稽查紀錄表(GHP),A3,輔導改善,A106101600355-00001-1-GHP,22:51.3,24:27.6,NULL
A106101600357,1,民眾檢舉,,永和豆漿,餐飲業,速食業,淡水區,中正東路71之4號,,20171018,食品現場稽查紀錄表(GHP),B1,不合格,A106101600357-00001-1-GHP,18:23.6,24:27.6,NULL
A106101600357,3,民眾檢舉,,永和豆漿,餐飲業,速食業,淡水區,中正東路71之4號,,20171026,食品現場稽查紀錄表(GHP),A2,複查合格,A106101600357-00003-1-GHP,18:24.4,24:27.6,NULL
A106101600359,1,民眾檢舉,,台山冷凍食品有限公司,食品工廠,冷凍食品,土城區,石門路49之1號,,20171018,食品現場稽查紀錄表(GHP),B1,不合格,A106101600359-00001-1-GHP,05:14.3,24:27.6,NULL
A106101600359,2,民眾檢舉,,台山冷凍食品有限公司,食品工廠,冷凍食品,土城區,石門路49之1號,,20171110,食品現場稽查紀錄表(GHP),A2,複查合格,A106101600359-00002-1-GHP,16:08.4,24:27.6,NULL
A106101600361,2,民眾檢舉,,豪大大雞排,餐飲業,攤販業,淡水區,觀海路199號,,20171019,食品現場稽查紀錄表(GHP),A3,輔導改善,A106101600361-00002-1-GHP,16:26.0,24:27.6,NULL
A106101600362,1,民眾檢舉,,大呼過癮,餐飲業,一般餐廳,板橋區,三民路2段32號,,20171017,食品現場稽查紀錄表(GHP),A3,輔導改善,A106101600362-00001-1-GHP,16:06.5,24:27.6,NULL
A106101600367,1,民眾檢舉,,蔡記大腸麵線,餐飲業,攤販業,泰山區,明志路1段384號,,20171017,食品現場稽查紀錄表(GHP),A3,輔導改善,A106101600367-00001-1-GHP,16:06.9,24:27.6,NULL
A106101600375,1,民眾檢舉,,一口酥餅舖,餐飲業,速食業,瑞芳區,明燈路3段88號,,20171019,食品現場稽查紀錄表(GHP),A3,輔導改善,A106101600375-00001-1-GHP,14:00.1,24:27.6,NULL
A106101600381,82,調查及追蹤,,鐵能社有限公司,物流業,進出口業,土城區,忠承路115號2樓,,20180706,食品現場稽查紀錄表(GHP),A1,合格,A106101600381-00082-1-GHP,09:32.8,24:27.6,NULL
A106101600383,1,民眾檢舉,,摩斯漢堡永和永安店,餐飲業,速食業,永和區,中和路463號,,20171019,食品現場稽查紀錄表(GHP),B1,不合格,A106101600383-00001-1-GHP,16:57.4,24:27.6,NULL
A106101600383,2,民眾檢舉,,摩斯漢堡永和永安店,餐飲業,速食業,永和區,中和路463號,,20171103,食品現場稽查紀錄表(GHP),A2,複查合格,A106101600383-00002-1-GHP,05:18.9,24:27.6,NULL
A106101600384,1,民眾檢舉,,世洲排骨飯,餐飲業,一般餐廳,三重區,車路頭街126號,,20171018,食品現場稽查紀錄表(GHP),B1,不合格,A106101600384-00001-1-GHP,16:56.9,24:27.6,NULL
A106101600384,2,民眾檢舉,,世洲排骨飯,餐飲業,一般餐廳,三重區,車路頭街126號,,20171025,食品現場稽查紀錄表(GHP),A2,複查合格,A106101600384-00002-1-GHP,14:26.6,24:27.6,NULL
A106101700389,1,民眾檢舉,,華宴軒港式飲茶,餐飲業,一般餐廳,汐止區,新台五路1段99號1樓之1,,20171020,食品現場稽查紀錄表(GHP),B1,不合格,A106101700389-00001-1-GHP,16:57.2,24:27.6,NULL
A106101700389,2,民眾檢舉,,華宴軒港式飲茶,餐飲業,一般餐廳,汐止區,新台五路1段99號1樓之1,,20171102,食品現場稽查紀錄表(GHP),A2,複查合格,A106101700389-00002-1-GHP,16:08.7,24:27.6,NULL
A106101700393,1,民眾檢舉,,大豐開發股份有限公司,其他一般食品製造業,錠狀膠囊食品,樹林區,中正路257號,、259號,20171018,食品現場稽查紀錄表(GHP),B1,不合格,A106101700393-00001-1-GHP,16:59.2,24:27.6,NULL
A106101700393,2,民眾檢舉,,大豐開發股份有限公司,其他一般食品製造業,錠狀膠囊食品,樹林區,中正路257號,、259號,20171101,食品現場稽查紀錄表(GHP),A2,複查合格,A106101700393-00002-1-GHP,14:26.9,24:27.6,NULL
A106101700397,1,民眾檢舉,,我家牛排連成店,餐飲業,一般餐廳,中和區,連城路224號,,20171020,食品現場稽查紀錄表(GHP),B1,不合格,A106101700397-00001-1-GHP,13:38.6,24:27.6,NULL
A106101700397,2,民眾檢舉,,我家牛排連成店,餐飲業,一般餐廳,中和區,連城路224號,,20171107,食品現場稽查紀錄表(GHP),A2,複查合格,A106101700397-00002-1-GHP,05:19.2,24:27.6,NULL
A106101700417,1,配合觀光局稽查,,雲仙樂園,餐飲業,一般餐廳,烏來區,瀑布路1之1號,1.新北市烏來區烏來里瀑布路1-1號  客服專線 : 02-26616510,20171030,食品現場稽查紀錄表(GHP),A3,輔導改善,A106101700417-00001-1-GHP,13:38.9,24:27.6,NULL
A106101700417,2,配合觀光局稽查,,野柳海洋世界,餐飲業,一般餐廳,萬里區,港東路167之3號,,20171031,食品現場稽查紀錄表(GHP),A3,輔導改善,A106101700417-00002-1-GHP,13:39.2,24:27.6,NULL
A106101700423,1,民眾檢舉,,星巴克,餐飲業,一般餐廳,淡水區,觀海路91號,,20171019,食品現場稽查紀錄表(GHP),A3,輔導改善,A106101700423-00001-1-GHP,18:24.8,24:27.6,NULL
A106101700424,1,民眾檢舉,,加鄉味專業盒餐店,餐飲業,伙食包作業,林口區,自強一街27號,,20171020,食品現場稽查紀錄表(GHP),B1,不合格,A106101700424-00001-1-GHP,13:39.9,24:27.6,NULL
A106101700424,2,民眾檢舉,,加鄉味專業盒餐店,餐飲業,伙食包作業,林口區,自強一街27號,,20171108,食品現場稽查紀錄表(GHP),A2,複查合格,A106101700424-00002-1-GHP,16:09.1,24:27.6,NULL
A106101700425,1,民眾檢舉,,鐵板便當,餐飲業,攤販業,板橋區,四維路302號,302號前,20171019,食品現場稽查紀錄表(GHP),A3,輔導改善,A106101700425-00001-1-GHP,16:07.9,24:27.6,NULL
A106101700426,1,民眾檢舉,,雪花咖啡,餐飲業,一般餐廳,板橋區,漢生東路268號,,20171018,食品現場稽查紀錄表(GHP),A3,輔導改善,A106101700426-00001-1-GHP,16:08.3,24:27.6,NULL
A106101700427,1,民眾檢舉,,毅慶生技開發有限公司,其他一般食品製造業,調味品,板橋區,和平路14巷36號,,20171020,食品現場稽查紀錄表(GHP),B1,不合格,A106101700427-00001-1-GHP,24:23.1,24:27.6,NULL
A106100600169,41,專案,食品添加物專案輔導計畫,洸洋化學製藥股份有限公司,食品工廠,食品添加物,板橋區,信義路26巷10號1樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00041-1-GHP,17:58.3,24:27.6,NULL
A106100600169,42,專案,食品添加物專案輔導計畫,盛源食品原料股份有限公司(三峽廠),食品工廠,食品添加物,三峽區,溪東路86號1樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00042-1-GHP,17:58.6,24:27.6,NULL
A106100600169,43,專案,食品添加物專案輔導計畫,利統股份有限公司,食品工廠,食品添加物,汐止區,康寧街169巷31之1號13樓之1,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00043-1-GHP,17:58.8,24:27.6,NULL
A106100600169,44,專案,食品添加物專案輔導計畫,台芳香料化學股份有限公司,食品工廠,食品添加物,新店區,寶橋路235巷8號6樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00044-1-GHP,17:59.1,24:27.6,NULL
A106100600169,46,專案,食品添加物專案輔導計畫,晶華股份有限公司,食品工廠,食品添加物,中和區,板南路486號3樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00046-1-GHP,17:59.4,24:27.6,NULL
A106100600169,47,專案,食品添加物專案輔導計畫,諧和實業股份有限公司,食品工廠,食品添加物,土城區,中華路1段70巷33號1-2樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00047-1-GHP,17:59.7,24:27.6,NULL
A106100600169,48,專案,食品添加物專案輔導計畫,亞世欣實業股份有限公司,食品工廠,食品添加物,樹林區,柑園街2段122巷5號5樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00048-1-GHP,18:00.0,24:27.6,NULL
A106100600169,49,專案,食品添加物專案輔導計畫,宇馨生技食品股份有限公司,食品工廠,食品添加物,樹林區,忠信街4號1樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00049-1-GHP,18:00.3,24:27.6,NULL
A106100600169,50,專案,食品添加物專案輔導計畫,佶露有限公司,食品工廠,食品添加物,新莊區,化成路124號1樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00050-1-GHP,18:00.5,24:27.6,NULL
A106100600169,51,專案,食品添加物專案輔導計畫,台灣塩野香料股份有限公司,食品工廠,食品添加物,新莊區,化成路219號,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00051-1-GHP,18:00.8,24:27.6,NULL
A106100600169,52,專案,食品添加物專案輔導計畫,樺興化學工業有限公司,食品工廠,食品添加物,新莊區,化成路389巷18號,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00052-1-GHP,18:01.1,24:27.6,NULL
A106100600169,53,專案,食品添加物專案輔導計畫,味都股份有限公司新莊廠,食品工廠,食品添加物,新莊區,福營路145巷34號1、2樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00053-1-GHP,18:01.4,24:27.6,NULL
A106100600169,54,專案,食品添加物專案輔導計畫,楊堃興業有限公司,其他一般食品製造業,食品添加物,新莊區,雙鳳路109號5樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00054-1-GHP,18:01.7,24:27.6,NULL
A106100600169,55,專案,食品添加物專案輔導計畫,德麥食品股份有限公司,食品工廠,食品添加物,五股區,五權五路25號1樓,1樓及夾層,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00055-1-GHP,18:01.9,24:27.6,NULL
A106100600169,56,專案,食品添加物專案輔導計畫,名泓實業股份有限公司,食品工廠,食品添加物,五股區,五權六路15號1樓,及B1,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00056-1-GHP,18:02.2,24:27.6,NULL
A106100600169,57,專案,食品添加物專案輔導計畫,允誠興業有限公司,食品工廠,食品添加物,八里區,賢三街100號,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00057-1-GHP,18:02.5,24:27.6,NULL
A106100600169,58,專案,食品添加物專案輔導計畫,國暉國際有限公司,食品工廠,食品添加物,新店區,中正路542之1號4樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00058-1-GHP,18:02.8,24:27.6,NULL
A106100600169,59,專案,食品添加物專案輔導計畫,百鮮企業有限公司,食品工廠,食品添加物,林口區,工二工業區工四路8號1樓,1、2樓,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00059-1-GHP,18:03.0,24:27.6,NULL
A106100600169,60,專案,食品添加物專案輔導計畫,沅哲有限公司,食品工廠,食品添加物,林口區,粉寮路2段24號1、2樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00060-1-GHP,18:03.3,24:27.6,NULL
A106100600169,62,專案,食品添加物專案輔導計畫,品元實業股份有限公司,食品工廠,食品添加物,淡水區,中正東路2段27之10號12樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00062-1-GHP,18:03.6,24:27.6,NULL
A106100600169,64,專案,食品添加物專案輔導計畫,馥雅有限公司,食品工廠,食品添加物,汐止區,福德一路430巷26號4樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00064-1-GHP,18:03.9,24:27.6,NULL
A106100600169,80,專案,食品添加物專案輔導計畫,茂世興業有限公司,物流業,食品添加物,五股區,成泰路4段18號4樓之1,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00080-1-GHP,18:07.7,24:27.6,NULL
A106100600169,81,專案,食品添加物專案輔導計畫,第一化成股份有限公司,食品販賣業,食品添加物,板橋區,信義路26巷10號1樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00081-1-GHP,18:08.0,24:27.6,NULL
A106100600169,82,專案,食品添加物專案輔導計畫,協明化工股份有限公司,物流業,食品添加物,板橋區,文化路1段268號14樓,板橋區文化路一段268號14樓,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00082-1-GHP,18:08.3,24:27.6,NULL
A106100600169,83,專案,食品添加物專案輔導計畫,廣馬企業有限公司,物流業,食品添加物,淡水區,英專路178號B1樓之5,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00083-1-GHP,18:08.5,24:27.6,NULL
A106100600169,84,專案,食品添加物專案輔導計畫,如觀貿易有限公司,物流業,食品添加物,中和區,建康路176號5樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00084-1-GHP,18:08.8,24:27.6,NULL
A106100600169,85,專案,食品添加物專案輔導計畫,亞舟國際貿易有限公司,物流業,食品添加物,中和區,立德街89號5樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00085-1-GHP,18:09.0,24:27.6,NULL
A106100600169,86,專案,食品添加物專案輔導計畫,椰好國際有限公司,食品販賣業,食品添加物,新店區,自由街15號1樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00086-1-GHP,18:09.3,24:27.6,NULL
A106100600169,87,專案,食品添加物專案輔導計畫,安欣實業有限公司,食品販賣業,食品添加物,中和區,連城路389巷12號,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00087-1-GHP,18:09.6,24:27.6,NULL
A106100600169,88,專案,食品添加物專案輔導計畫,禹康企業有限公司,物流業,食品添加物,中和區,中山路2段315巷10號,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00088-1-GHP,18:09.9,24:27.6,NULL
A106100600169,89,專案,食品添加物專案輔導計畫,佶旺有限公司,食品販賣業,食品進口商,新莊區,中誠街46巷2弄5之4號,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00089-1-GHP,18:10.2,24:27.6,NULL
A106100600169,91,專案,食品添加物專案輔導計畫,昆峰興業股份有限公司,物流業,食品添加物,中和區,中正路1226號5樓之1,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00091-1-GHP,18:10.4,24:27.6,NULL
A106100600169,92,專案,食品添加物專案輔導計畫,偉橋國際有限公司,物流業,食品添加物,中和區,景平路111巷13號1樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00092-1-GHP,18:10.7,24:27.6,NULL
A106100600169,93,專案,食品添加物專案輔導計畫,復太香料股份有限公司,食品販賣業,食品添加物,三重區,五華街93巷2號2樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00093-1-GHP,18:11.0,24:27.6,NULL
A106100600169,94,專案,食品添加物專案輔導計畫,聖馥欣有限公司,物流業,食品添加物,三重區,環河南路121之5號1樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00094-1-GHP,18:11.3,24:27.6,NULL
A106100600169,95,專案,食品添加物專案輔導計畫,盛霖國際貿易股份有限公司,物流業,食品添加物,三峽區,溪東路86號1樓,三峽區溪東路86號1樓,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00095-1-GHP,18:11.6,24:27.6,NULL
A106100600169,96,專案,食品添加物專案輔導計畫,復泰有限公司,食品販賣業,食品添加物,三重區,五華街93巷2號2樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00096-1-GHP,18:11.9,24:27.6,NULL
A106100600169,97,專案,食品添加物專案輔導計畫,融鋒興業有限公司,物流業,食品添加物,樹林區,佳園路2段59之3號,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00097-1-GHP,18:12.2,24:27.6,NULL
A106100600169,98,專案,食品添加物專案輔導計畫,瑞發食品行,地下工廠,製粉業,板橋區,三民路1段3巷27號,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00098-1-GHP,18:12.4,24:27.6,NULL
A106100600169,100,專案,食品添加物專案輔導計畫,穎陞興業有限公司,物流業,食品添加物,樹林區,佳園路2段59之3號3樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00100-1-GHP,18:13.0,24:27.6,NULL
A106100600169,101,專案,食品添加物專案輔導計畫,薇馥有限公司,物流業,食品添加物,汐止區,康寧街61巷22弄9號,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00101-1-GHP,18:13.2,24:27.6,NULL
A106100600169,102,專案,食品添加物專案輔導計畫,馬鹿嘉實業有限公司,物流業,食品添加物,新莊區,幸福路906號7樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00102-1-GHP,18:13.5,24:27.6,NULL
A106100600169,103,專案,食品添加物專案輔導計畫,大寬貿易有限公司,物流業,食品添加物,新店區,民權路141號1樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00103-1-GHP,18:13.8,24:27.6,NULL
A106100600169,104,專案,食品添加物專案輔導計畫,太緯國際貿易股份有限公司,物流業,食品添加物,三峽區,溪東路86號,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00104-1-GHP,18:14.1,24:27.6,NULL
A106100600169,105,專案,食品添加物專案輔導計畫,家品商行,食品販賣業,其他食品販賣業,板橋區,中正路325巷3弄8號,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00105-1-GHP,18:14.4,24:27.6,NULL
A106100600169,106,專案,食品添加物專案輔導計畫,子億貿易有限公司,物流業,食品添加物,樹林區,俊英街224巷1號1樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00106-1-GHP,18:14.7,24:27.6,NULL
A106100600169,107,專案,食品添加物專案輔導計畫,嘉輝食品股份有限公司,物流業,食品添加物,新莊區,幸福路906號7樓,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00107-1-GHP,18:14.9,24:27.6,NULL
A106100600169,108,專案,食品添加物專案輔導計畫,翰柏有限公司,物流業,食品添加物,新店區,北新路3段207之2號5樓,,20171225,食品現場稽查紀錄表(GHP),A1,合格,A106100600169-00108-1-GHP,18:15.2,24:27.6,NULL
A106100600169,109,專案,食品添加物專案輔導計畫,億香國際有限公司,物流業,低溫物流業,新莊區,復興路2段140號,,20171225,食品現場稽查紀錄表(GHP),A3,輔導改善,A106100600169-00109-1-GHP,18:15.5,24:27.6,NULL
